演出id,IF,count,指令代号,显示背景(string),人物出现,"人物立绘位置(默认0,左1,中2,右3)",人物消失,人物立绘效果(bool),立绘差分,对话者姓名,对话(选项)文本,特殊指令,音频播放(string),音频停止(string),赋值,GOTO 
2410,0,0,1001,安全屋背景,莎布,2,0,0,0,莎布,我还以为你会把祂当成怪物然后毫不犹豫的干掉。,1002,0,0,0,0
2410,0,0,1002,0,0,0,0,0,0,莎布,祂在你眼里算是什么呢？或者说有生命，能说话的东西在你眼里是什么？,2001,0,0,0,0
2410,0,0,2001,0,0,0,0,0,0,0,一个人,1003,0,0,0,0
2410,0,0,2002,0,0,0,0,0,0,0,一个会讲话的鱼？谁在乎呢。,1003,0,0,0,0
2410,0,0,2003,0,0,0,0,0,0,0,祂只是一个怪物,1003,0,0,0,0
2410,0,0,3001,0,0,0,0,0,0,0,0,-1,0,0,0,0
2410,0,0,1003,0,0,0,0,0,0,莎布,你是这么觉得的吗，我在第一次杀野鸡的时候犹豫了很久。,1004,0,0,0,0
2410,0,0,1004,0,0,0,0,0,0,莎布,我听懂了它在求我放过它，因为我信仰的那位，它在我眼里是和人无异的生命。,1005,0,0,0,0
2410,0,0,1005,0,0,0,0,0,0,莎布,但是我依旧选择杀了它，因为我很饿，在山里没有吃穿，我会死的。,1006,0,0,0,0
2410,0,0,1006,0,0,0,0,0,0,莎布,我劝自己，那只不过是一只鸡罢了。,1007,0,0,0,0
2410,0,0,1007,0,0,0,0,0,0,莎布,后来我也想明白了，种族之间就是需要相互吞噬，相互竞争的。,1008,0,0,0,0
2410,0,0,1008,0,0,0,0,0,0,莎布,如果用人类的道德水平来要求自己面对别的生物，只会被别的种族吃干抹净。,1009,0,0,0,0
2410,0,0,1009,0,0,0,0,0,0,莎布,如果有一天，我被更强大的生物吃掉，我也没什么遗憾的。,-1,0,0,0,0
