演出id,IF,count,指令代号,显示背景(string),人物出现,"人物立绘位置(默认0,左1,中2,右3)",人物消失,人物立绘效果(bool),立绘差分,对话者姓名,对话(选项)文本,特殊指令,音频播放(string),音频停止(string),赋值,GOTO 
1102,0,0,1001,走廊,妇人,1,0,0,0,妇人,施耐德太太，您看到我们家的玛丽了吗？,1002,0,0,0,0
1102,0,0,1002,0,施耐德太太,3,0,0,0,施耐德太太,刚才我看到她和几个孩子在往公寓楼上跑，跑的气喘吁吁。,1003,0,0,0,0
1102,0,0,1003,0,0,0,0,0,0,施耐德太太,我耳朵不好，也没听清他们在说什么，怎么了？,1004,0,0,0,0
1102,0,0,1004,0,0,0,0,0,0,妇人,还不是因为我们家的玛丽，都在外面玩了一天了还不回来。,1005,0,0,0,0
1102,0,0,1005,0,0,0,0,0,0,施耐德太太,那得赶快找到她们，最近外面不安全。,1006,0,0,0,0
1102,0,0,1006,0,0,0,0,0,0,施耐德太太,我听说最近好几个地方都出现了大规模失踪案。,1007,0,0,0,0
1102,0,0,1007,0,0,0,0,0,0,施耐德太太,而且凶手都还没找到。,1008,0,0,0,0
1102,0,0,1008,0,0,0,0,0,0,妇人,所以我一直担心玛丽，让她只能在公寓里玩。,1009,0,0,0,0
1102,0,0,1009,0,0,0,0,0,0,妇人,我去门卫先生哪里问问，他肯定知道玛丽有没有出去。,1010,0,0,0,0
1102,0,0,1010,0,0,0,0,0,0,施耐德太太,对了，把这个带上吧，它能让你的灯亮一点。,1011,0,0,0,0
1102,0,0,1011,0,0,0,0,0,0,施耐德太太,另外去门卫室的时候可以帮我把这个单元门的锁打开吗？我忘带钥匙了。,1012,0,0,0,0
1102,0,0,1012,0,0,0,0,0,0,施耐德太太,钥匙应该就在门卫室附近，我年纪大了腿脚不方便，麻烦你了。,1013,0,0,0,0
1102,0,0,1013,0,0,0,0,0,0,妇人,好的，谢谢您。,-1,0,0,0,0
