演出id,IF,count,指令代号,显示背景(string),人物出现,"人物立绘位置(默认0,左1,中2,右3)",人物消失,人物立绘效果(bool),立绘差分,对话者姓名,对话(选项)文本,特殊指令,音频播放(string),音频停止(string),赋值,GOTO 
2501,0,0,1001,安全屋背景,奈亚拉,2,0,0,0,奈亚拉,哦？找我有什么事吗？,2001,0,0,0,0
2501,0,0,2001,0,0,0,0,0,0,0,我想看看神明遗物。(商店),0,0,0,0,0
2501,3202,1,2002,0,0,0,0,0,0,0,关于遇到达贡,0,0,0,0,2402
2501,2305,1,2003,0,0,0,0,0,0,0,关于达贡之死,0,0,0,0,2405
2501,2311,1,2004,0,0,0,0,0,0,0,关于与达贡的交易,0,0,0,0,2408
2501,1112,1,2005,0,0,0,0,0,0,0,关于格赫罗斯,1002,0,0,0,0
2501,0,0,2006,0,0,0,0,0,0,0,没什么事,1006,0,0,0,0
2501,0,0,3001,0,0,0,0,0,0,0,0,-1,0,0,0,0
2501,0,0,1002,0,0,0,0,0,0,奈亚拉,你说格赫罗斯啊，没人喜欢那个一只眼。,1003,0,0,0,0
2501,0,0,1003,0,0,0,0,0,0,奈亚拉,祂释放的魔音对于古神，外神，旧日支配者都有瓦解作用。,1004,0,0,0,0
2501,0,0,1004,0,0,0,0,0,0,奈亚拉,奇怪的是，祂对于人类似乎一点影响都没有，你甚至可以直呼祂的名字。,1005,0,0,0,0
2501,0,0,1005,0,0,0,0,0,0,奈亚拉,但是你不要因为这个就觉得祂是什么好神，如果祂的本体在这里地球可就直接毁灭了。,1001,0,0,0,0
2501,0,0,1006,0,0,0,0,0,0,奈亚拉,那再见喽，拜拜┏(＾0＾)┛,-1,0,0,0,0
