演出id,IF,count,指令代号,显示背景(string),人物出现,"人物立绘位置(默认0,左1,中2,右3)",人物消失,人物立绘效果(bool),立绘差分,对话者姓名,对话(选项)文本,特殊指令,音频播放(string),音频停止(string),赋值,GOTO 
1118,0,0,1001,安全屋背景,优格,2,0,0,0,优格,这次在里面待了十几天，你没事吧？,1002,0,0,1118,0
1118,0,0,1002,0,0,0,0,0,0,0,你讲述了在怪谈空间中的见闻，并且展示了从第二次中获得的核心碎片。,1003,0,0,0,0
1118,0,0,1003,0,优格,0,0,0,优格（惊讶）,优格,你的意思是说....格赫罗斯出现在了怪谈空间的深层，甚至是底层？,1004,0,0,0,0
1118,0,0,1004,0,0,0,优格,0,0,0,优格的脸色很不好看，奈亚拉和莎布也是少见的严肃。,1005,0,0,0,0
1118,0,0,1005,0,莎布,2,0,0,0,莎布,优格，我们是不是......,1006,0,0,0,0
1118,0,0,1006,0,0,0,莎布,0,0,0,0,1007,0,0,0,0
1118,0,0,1007,0,优格,2,0,0,0,优格,我们现在绝对不能进去，相信调查员吧。,1008,0,0,0,0
1118,0,0,1008,0,0,0,0,0,0,优格,调查员，我知道你对祂的话有很多疑问，比如所谓的混沌秩序。,1009,0,0,0,0
1118,0,0,1009,0,0,0,0,0,0,优格,人类确实长期生活在祂所谓的“混沌秩序”下，可是祂又凭什么自称“秩序”呢？,1010,0,0,0,0
1118,0,0,1010,0,0,0,0,0,0,优格,目前的秩序对人类来说是稳态，怪谈空间确实是打破这个稳态的砝码。,1011,0,0,0,0
1118,0,0,1011,0,0,0,0,0,0,优格,可是你也看到了，这个砝码会让无数人丧命。,1012,0,0,0,0
1118,0,0,1012,0,0,0,0,0,0,优格,没有人和神能保证稳态被打破后是什么样子，可能更好可能更坏。,1013,0,0,0,0
1118,0,0,1013,0,0,0,0,0,0,优格,除非是全人类的选择，否则没有人能投下砝码。,1014,0,0,0,0
1118,0,0,1014,0,0,0,0,0,0,优格,我们就是为了摧毁怪谈空间的核心，摧毁砝码......,1015,0,0,0,0
1118,0,0,1015,0,0,0,优格,0,0,0,0,1016,0,0,0,0
1118,0,0,1016,0,奈亚拉,2,0,0,奈亚拉（调皮）,奈亚拉,咳咳咳，气氛别那么沉重嘛，调查员马上就能到最底层的空间了，不用担心那么多了。,1017,0,0,0,0
1118,0,0,1017,0,0,0,0,0,0,奈亚拉,你们要不要尝一尝我最近研发的菠萝炒芹菜，很爽口的。,1018,0,0,0,0
1118,0,0,1018,0,0,0,奈亚拉,0,0,0,0,1019,0,0,0,0
1118,0,0,1019,0,优格,2,0,1,优格（疑惑）,优格,..........（嫌弃的眼神）,1020,0,0,0,0
1118,0,0,1020,0,0,0,优格,0,0,0,0,1021,0,0,0,0
1118,0,0,1021,0,莎布,2,0,1,0,莎布,..........（嫌弃的眼神）,1022,0,0,0,0
1118,0,0,1022,0,0,0,莎布,0,0,0,0,1023,0,0,0,0
1118,0,0,1023,0,0,0,0,0,0,调查员,..........,1024,0,0,0,0
1118,0,0,1024,0,奈亚拉,2,0,0,奈亚拉,奈亚拉,呃呃，好吧我自己吃。,-1,0,0,0,0
