演出id,IF,count,指令代号,显示背景(string),人物出现,"人物立绘位置(默认0,左1,中2,右3)",人物消失,人物立绘效果(bool),立绘差分,对话者姓名,对话(选项)文本,特殊指令,音频播放(string),音频停止(string),赋值,GOTO 
2307,0,0,1001,篝火营地,达贡,2,0,0,0,达贡,咯咯咯....那你还对什么感兴趣呢？,2001,0,0,0,0
2307,0,0,2001,0,0,0,0,0,0,0,关于死灵之书,1002,0,0,0,0
2307,0,0,2002,0,0,0,0,0,0,0,关于其他神明,1006,0,0,0,0
2307,0,0,2003,0,0,0,0,0,0,0,关于黄衣之主的预言,1010,0,0,0,0
2307,0,0,2004,0,0,0,0,0,0,0,再见,1017,0,0,0,0
2307,0,0,3001,0,0,0,0,0,0,0,0,-1,0,0,0,0
2307,0,0,1002,0,0,0,0,0,0,达贡,咯咯咯....一个胆大包天的阿拉伯狂人先要在一本书上记载下宇宙的奥秘。,1003,0,0,0,0
2307,0,0,1003,0,0,0,0,0,0,达贡,关于我们的知识，那些正常人本来承受不了的知识。,1004,0,0,0,0
2307,0,0,1004,0,0,0,0,0,0,达贡,但是不知道为什么，人类可以通过那本书上的文字来了解我们。,1005,0,0,0,0
2307,0,0,1005,0,0,0,0,0,0,达贡,咯咯咯....想要了解我们是有代价的，那个阿拉伯人就被某位的宠物吃掉了。,1001,0,0,0,0
2307,0,0,1006,0,0,0,0,0,0,达贡,其他的神？我才不在乎他们。,1007,0,0,0,0
2307,0,0,1007,0,0,0,0,0,0,达贡,咯咯咯....听说他们也被闹的天翻地覆，死的死，逃的逃。,1008,0,0,0,0
2307,0,0,1008,0,0,0,0,0,0,达贡,虽然我并不喜欢哈斯塔，但是祂早就有过预言，但是祂们没有当真。,1009,0,0,0,0
2307,0,0,1009,0,0,0,0,0,0,达贡,嘻嘻嘻....一群看着拉莱耶毁灭的家伙，死有余辜。,1001,0,0,0,0
2307,0,0,1010,0,0,0,0,0,0,达贡,咯咯咯....黄衣之主哈斯塔，一直是我主克苏鲁的敌人。,1011,0,0,0,0
2307,0,0,1011,0,0,0,0,0,0,达贡,但是有一天，祂对着银河系的所有神明发出警告。,1012,0,0,0,0
2307,0,0,1012,0,0,0,0,0,0,达贡,“一场众神陨落的灾难即将来临，最原初的混沌将会吞噬一切....,1013,0,0,0,0
2307,0,0,1013,0,0,0,0,0,0,达贡,....除了某个契机，灾难将无可避免。”,1014,0,0,0,0
2307,0,0,1014,0,0,0,0,0,0,达贡,没有神在意，只有伟大的主人增强了拉莱耶的防御。,1015,0,0,0,0
2307,0,0,1015,0,0,0,0,0,0,达贡,咯咯咯....我们现在也不知道灾难的凶手是谁，什么才是契机。,1016,0,0,0,0
2307,0,0,1016,0,0,0,0,0,0,达贡,这些事情就让那至高的几位头疼吧。,1001,0,0,0,0
2307,0,0,1017,0,0,0,0,0,0,达贡,咯咯咯....那祝你好运。,-1,0,0,0,0
