演出id,IF,count,指令代号,显示背景(string),人物出现,"人物立绘位置(默认0,左1,中2,右3)",人物消失,人物立绘效果(bool),立绘差分,对话者姓名,对话(选项)文本,特殊指令,音频播放(string),音频停止(string),赋值,GOTO 
2403,0,0,1001,安全屋背景,优格,2,0,0,优格（惊讶）,优格,达贡？祂没有死吗？,1002,0,0,0,0
2403,0,0,1002,0,0,0,0,0,0,0,优格脸上差异的表情一闪而过，很快又恢复成了温柔的微笑。,1003,0,0,0,0
2403,0,0,1003,0,优格,2,0,0,优格,优格,达贡与其说是一个名字，不如说是一个职位，一般是最强的深潜者担任。,1004,0,0,0,0
2403,0,0,1004,0,0,0,0,0,0,优格,祂们只有繁殖的时候才有可能上岸，几百年以来和人类也是互不干扰。,2001,0,0,0,0
2403,0,0,2001,0,0,0,0,0,0,0,繁殖？,1005,0,0,0,0
2403,0,0,3001,0,0,0,0,0,0,0,0,-1,0,0,0,0
2403,0,0,1005,0,0,0,0,0,0,优格,深潜者的繁殖需要和人类合作，祂们可以变成人类的样子和人类繁殖。,1006,0,0,0,0
2403,0,0,1006,0,0,0,0,0,0,优格,最后生下来的人，在表面上都和普通人无疑。,1007,0,0,0,0
2403,0,0,1007,0,0,0,0,0,0,优格,但是到了一定的年龄，就会觉醒关于深浅者的基因，变成狂信克苏鲁的信徒。,1008,0,0,0,0
2403,0,0,1008,0,0,0,0,0,0,优格,我通过某种途径听说了拉莱耶的毁灭，我不觉得真正的达贡还活着。,1009,0,0,0,0
2403,0,0,1009,0,0,0,0,0,0,优格,说不定这个达贡只是一个比较强的深浅者而已，祂的一些话也不必完全当真。,-1,0,0,0,0
