演出id,IF,count,指令代号,显示背景(string),人物出现,"人物立绘位置(默认0,左1,中2,右3)",人物消失,人物立绘效果(bool),立绘差分,对话者姓名,对话(选项)文本,特殊指令,音频播放(string),音频停止(string),赋值,GOTO 
2109,0,0,1001,山洞背景,0,0,0,0,0,0,在前方看到了一个可疑的人影，那也是真人而不是幻影。,1002,0,0,0,0
2109,0,0,1002,0,0,0,0,0,0,调查员,你是谁？我们谈谈。,1003,0,0,0,0
2109,0,0,1003,0,E,2,0,0,0,E,救....救命，救救我.......,1004,0,0,0,0
2109,0,0,1004,0,0,0,E,0,0,调查员,E你还活着？发生了什么？,1005,0,0,0,0
2109,0,0,1005,0,E,2,0,1,0,E,是C，他还害了所有人，一开始就是她的阴谋。,1006,0,0,0,0
2109,0,0,1006,0,0,0,0,0,0,E,不要相信她，不要相信她。,1007,0,0,0,0
2109,0,0,1007,0,0,0,0,0,0,E,我看到她从我的包里拿出甩棍，那不是我的东西。,1008,0,0,0,0
2109,0,0,1008,0,0,0,0,0,0,E,我还看到她和B一起走到一个洞里，然后只有她浑身是血的出来了。,1009,0,0,0,0
2109,0,0,1009,0,0,0,0,0,0,E,一定是她害的D和B，说不定....,1010,0,0,0,0
2109,0,0,1010,0,0,0,E,0,0,0,E说话的语气断断续续，还没有说完，就两眼一翻倒在了地上没有了气息。,1011,0,0,2109,0
2109,0,0,1011,0,0,0,0,0,0,0,她的身上有着非常严重的魔音污染，思维混乱，能活到现在也是奇迹。,-1,0,0,0,0
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
